# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,H,   FF,    Q
  240,20210203,    1,   80,    0
  240,20210203,    2,   70,    0
  240,20210203,    3,   80,    0
  240,20210203,    4,   60,    0
  240,20210203,    5,   70,    0
  240,20210203,    6,   30,    0
  240,20210203,    7,   50,    0
  240,20210203,    8,   40,    3
  240,20210203,    9,   40,   14
  240,20210203,   10,   40,   25
  240,20210203,   11,   10,    7
  240,20210203,   12,   40,    9
  240,20210203,   13,   50,    9
  240,20210203,   14,   50,    8
  240,20210203,   15,   50,    9
  240,20210203,   16,   40,    7
  240,20210203,   17,   30,    1
  240,20210203,   18,   40,    0
  240,20210203,   19,   50,    0
  240,20210203,   20,   40,    0
  240,20210203,   21,   50,    0
  240,20210203,   22,   60,    0
  240,20210203,   23,   80,    0
  240,20210203,   24,   70,    0
  240,20210204,    1,   80,    0
  240,20210204,    2,   80,    0
  240,20210204,    3,   70,    0
  240,20210204,    4,   70,    0
  240,20210204,    5,   50,    0
  240,20210204,    6,   40,    0
  240,20210204,    7,   40,    0
  240,20210204,    8,   30,    4
  240,20210204,    9,   30,   28
  240,20210204,   10,   30,   47
  240,20210204,   11,   40,   53
  240,20210204,   12,   40,   86
  240,20210204,   13,   40,  110
  240,20210204,   14,   30,   92
  240,20210204,   15,   40,   42
  240,20210204,   16,   20,   16
  240,20210204,   17,   40,    2
  240,20210204,   18,   40,    0
  240,20210204,   19,   40,    0
  240,20210204,   20,   40,    0
  240,20210204,   21,   40,    0
  240,20210204,   22,   50,    0
  240,20210204,   23,   50,    0
  240,20210204,   24,   40,    0
  240,20210205,    1,   40,    0
  240,20210205,    2,   40,    0
  240,20210205,    3,   30,    0
  240,20210205,    4,   40,    0
  240,20210205,    5,   30,    0
  240,20210205,    6,   40,    0
  240,20210205,    7,   40,    0
  240,20210205,    8,   30,    1
  240,20210205,    9,   40,   17
  240,20210205,   10,   20,   34
  240,20210205,   11,   30,   40
  240,20210205,   12,   20,   26
  240,20210205,   13,   10,   24
  240,20210205,   14,   20,   29
  240,20210205,   15,   20,   18
  240,20210205,   16,   20,    2
  240,20210205,   17,   20,    1
  240,20210205,   18,   10,    0
  240,20210205,   19,   10,    0
  240,20210205,   20,   20,    0
  240,20210205,   21,   20,    0
  240,20210205,   22,   20,    0
  240,20210205,   23,   20,    0
  240,20210205,   24,   20,    0
  240,20210206,    1,   30,    0
  240,20210206,    2,   40,    0
  240,20210206,    3,   30,    0
  240,20210206,    4,   40,    0
  240,20210206,    5,   60,    0
  240,20210206,    6,   50,    0
  240,20210206,    7,   50,    0
  240,20210206,    8,   60,    2
  240,20210206,    9,   60,    9
  240,20210206,   10,   80,   20
  240,20210206,   11,   80,   21
  240,20210206,   12,   80,   30
  240,20210206,   13,   90,   27
  240,20210206,   14,   90,   31
  240,20210206,   15,   90,   17
  240,20210206,   16,   90,   10
  240,20210206,   17,   90,    2
  240,20210206,   18,  100,    0
  240,20210206,   19,  130,    0
  240,20210206,   20,  130,    0
  240,20210206,   21,  120,    0
  240,20210206,   22,  110,    0
  240,20210206,   23,  130,    0
  240,20210206,   24,  120,    0
  240,20210207,    1,  110,    0
  240,20210207,    2,  130,    0
  240,20210207,    3,  140,    0
  240,20210207,    4,  120,    0
  240,20210207,    5,  120,    0
  240,20210207,    6,  150,    0
  240,20210207,    7,  140,    0
  240,20210207,    8,  130,    2
  240,20210207,    9,  140,   13
  240,20210207,   10,  130,   21
  240,20210207,   11,  130,   31
  240,20210207,   12,  120,   27
  240,20210207,   13,  120,   21
  240,20210207,   14,  120,   25
  240,20210207,   15,  110,   19
  240,20210207,   16,  110,    8
  240,20210207,   17,  120,    2
  240,20210207,   18,  110,    0
  240,20210207,   19,  120,    0
  240,20210207,   20,  110,    0
  240,20210207,   21,  120,    0
  240,20210207,   22,  100,    0
  240,20210207,   23,  100,    0
  240,20210207,   24,  110,    0
  240,20210208,    1,  100,    0
  240,20210208,    2,  110,    0
  240,20210208,    3,  110,    0
  240,20210208,    4,  110,    0
  240,20210208,    5,  100,    0
  240,20210208,    6,  100,    0
  240,20210208,    7,   90,    0
  240,20210208,    8,   90,    3
  240,20210208,    9,  110,   23
  240,20210208,   10,  100,   44
  240,20210208,   11,   90,   60
  240,20210208,   12,   80,   61
  240,20210208,   13,   60,   60
  240,20210208,   14,   70,   54
  240,20210208,   15,   90,   38
  240,20210208,   16,   60,   19
  240,20210208,   17,   80,    2
  240,20210208,   18,   80,    0
  240,20210208,   19,   50,    0
  240,20210208,   20,   50,    0
  240,20210208,   21,   40,    0
  240,20210208,   22,   50,    0
  240,20210208,   23,   50,    0
  240,20210208,   24,   50,    0
  240,20210209,    1,   50,    0
  240,20210209,    2,   40,    0
  240,20210209,    3,   20,    0
  240,20210209,    4,   50,    0
  240,20210209,    5,   50,    0
  240,20210209,    6,   60,    0
  240,20210209,    7,   50,    0
  240,20210209,    8,   60,    6
  240,20210209,    9,   60,   31
  240,20210209,   10,   60,   67
  240,20210209,   11,   60,   94
  240,20210209,   12,   50,   90
  240,20210209,   13,   40,  100
  240,20210209,   14,   30,   74
  240,20210209,   15,   40,   70
  240,20210209,   16,   60,   53
  240,20210209,   17,   30,    8
  240,20210209,   18,   50,    0
  240,20210209,   19,   40,    0
  240,20210209,   20,   50,    0
  240,20210209,   21,   50,    0
  240,20210209,   22,   50,    0
  240,20210209,   23,   50,    0
  240,20210209,   24,   60,    0
  240,20210210,    1,   60,    0
  240,20210210,    2,   30,    0
  240,20210210,    3,   50,    0
  240,20210210,    4,   40,    0
  240,20210210,    5,   40,    0
  240,20210210,    6,   40,    0
  240,20210210,    7,   50,    0
  240,20210210,    8,   40,   13
  240,20210210,    9,   40,   61
  240,20210210,   10,   40,   56
  240,20210210,   11,   40,   94
  240,20210210,   12,   50,  127
  240,20210210,   13,   50,  115
  240,20210210,   14,   50,  122
  240,20210210,   15,   40,   53
  240,20210210,   16,   30,   26
  240,20210210,   17,   40,    5
  240,20210210,   18,   50,    0
  240,20210210,   19,   30,    0
  240,20210210,   20,   40,    0
  240,20210210,   21,   30,    0
  240,20210210,   22,   10,    0
  240,20210210,   23,   10,    0
  240,20210210,   24,   20,    0
  240,20210211,    1,   10,    0
  240,20210211,    2,   10,    0
  240,20210211,    3,   10,    0
  240,20210211,    4,   10,    0
  240,20210211,    5,    0,    0
  240,20210211,    6,    0,    0
  240,20210211,    7,    0,    0
  240,20210211,    8,   10,   23
  240,20210211,    9,    0,   72
  240,20210211,   10,   20,  106
  240,20210211,   11,   30,  171
  240,20210211,   12,   10,  170
  240,20210211,   13,   30,  157
  240,20210211,   14,   40,  131
  240,20210211,   15,   20,   91
  240,20210211,   16,   30,   50
  240,20210211,   17,   20,    9
  240,20210211,   18,   30,    0
  240,20210211,   19,   30,    0
  240,20210211,   20,   40,    0
  240,20210211,   21,   30,    0
  240,20210211,   22,   30,    0
  240,20210211,   23,   30,    0
  240,20210211,   24,   30,    0
  240,20210212,    1,   30,    0
  240,20210212,    2,   40,    0
  240,20210212,    3,   40,    0
  240,20210212,    4,   30,    0
  240,20210212,    5,   40,    0
  240,20210212,    6,   50,    0
  240,20210212,    7,   60,    0
  240,20210212,    8,   50,   13
  240,20210212,    9,   60,   53
  240,20210212,   10,   60,   97
  240,20210212,   11,   60,  131
  240,20210212,   12,   80,  150
  240,20210212,   13,   90,  149
  240,20210212,   14,   80,  134
  240,20210212,   15,   90,   98
  240,20210212,   16,   70,   53
  240,20210212,   17,   80,   10
  240,20210212,   18,   70,    0
  240,20210212,   19,   80,    0
  240,20210212,   20,   70,    0
  240,20210212,   21,   80,    0
  240,20210212,   22,   70,    0
  240,20210212,   23,   60,    0
  240,20210212,   24,   60,    0
  240,20210213,    1,   60,    0
  240,20210213,    2,   60,    0
  240,20210213,    3,   60,    0
  240,20210213,    4,   50,    0
  240,20210213,    5,   50,    0
  240,20210213,    6,   50,    0
  240,20210213,    7,   50,    0
  240,20210213,    8,   40,   15
  240,20210213,    9,   50,   57
  240,20210213,   10,   50,  102
  240,20210213,   11,   50,  137
  240,20210213,   12,   60,  156
  240,20210213,   13,   50,  155
  240,20210213,   14,   50,  138
  240,20210213,   15,   60,  101
  240,20210213,   16,   50,   57
  240,20210213,   17,   40,    6
  240,20210213,   18,   50,    0
  240,20210213,   19,   50,    0
  240,20210213,   20,   50,    0
  240,20210213,   21,   50,    0
  240,20210213,   22,   60,    0
  240,20210213,   23,   70,    0
  240,20210213,   24,   50,    0
  240,20210214,    1,   60,    0
  240,20210214,    2,   70,    0
  240,20210214,    3,   60,    0
  240,20210214,    4,   50,    0
  240,20210214,    5,   30,    0
  240,20210214,    6,   40,    0
  240,20210214,    7,   40,    0
  240,20210214,    8,   70,   16
  240,20210214,    9,   60,   60
  240,20210214,   10,   50,   72
  240,20210214,   11,   60,  111
  240,20210214,   12,   70,  150
  240,20210214,   13,   60,   93
  240,20210214,   14,   70,  130
  240,20210214,   15,   70,   90
  240,20210214,   16,   80,   47
  240,20210214,   17,   70,    7
  240,20210214,   18,   80,    0
  240,20210214,   19,   80,    0
  240,20210214,   20,   70,    0
  240,20210214,   21,   80,    0
  240,20210214,   22,   80,    0
  240,20210214,   23,   70,    0
  240,20210214,   24,   70,    0
  240,20210215,    1,   80,    0
  240,20210215,    2,   80,    0
  240,20210215,    3,   90,    0
  240,20210215,    4,   80,    0
  240,20210215,    5,   80,    0
  240,20210215,    6,   60,    0
  240,20210215,    7,   70,    0
  240,20210215,    8,   70,    2
  240,20210215,    9,   70,    6
  240,20210215,   10,   70,   19
  240,20210215,   11,   60,   12
  240,20210215,   12,   60,   26
  240,20210215,   13,   70,   25
  240,20210215,   14,   50,   25
  240,20210215,   15,   60,   14
  240,20210215,   16,   60,    7
  240,20210215,   17,   50,    2
  240,20210215,   18,   50,    0
  240,20210215,   19,   40,    0
  240,20210215,   20,   50,    0
  240,20210215,   21,   50,    0
  240,20210215,   22,   40,    0
  240,20210215,   23,   40,    0
  240,20210215,   24,   40,    0
  240,20210216,    1,   40,    0
  240,20210216,    2,   40,    0
  240,20210216,    3,   60,    0
  240,20210216,    4,   50,    0
  240,20210216,    5,   40,    0
  240,20210216,    6,   50,    0
  240,20210216,    7,   40,    0
  240,20210216,    8,   50,    7
  240,20210216,    9,   50,   22
  240,20210216,   10,   70,   66
  240,20210216,   11,   60,   87
  240,20210216,   12,   60,   66
  240,20210216,   13,   60,   77
  240,20210216,   14,   60,   81
  240,20210216,   15,   60,   46
  240,20210216,   16,   60,    9
  240,20210216,   17,   60,    2
  240,20210216,   18,   60,    0
  240,20210216,   19,   70,    0
  240,20210216,   20,   60,    0
  240,20210216,   21,   50,    0
  240,20210216,   22,   80,    0
  240,20210216,   23,   80,    0
  240,20210216,   24,   90,    0
  240,20210217,    1,   80,    0
  240,20210217,    2,   80,    0
  240,20210217,    3,   80,    0
  240,20210217,    4,   70,    0
  240,20210217,    5,   70,    0
  240,20210217,    6,   50,    0
  240,20210217,    7,   80,    0
  240,20210217,    8,   80,    8
  240,20210217,    9,   70,   23
  240,20210217,   10,   70,   36
  240,20210217,   11,   90,   87
  240,20210217,   12,   70,   79
  240,20210217,   13,   70,   58
  240,20210217,   14,   70,   47
  240,20210217,   15,   60,   17
  240,20210217,   16,   70,   10
  240,20210217,   17,   50,    4
  240,20210217,   18,   40,    0
  240,20210217,   19,   40,    0
  240,20210217,   20,   50,    0
  240,20210217,   21,   60,    0
  240,20210217,   22,   50,    0
  240,20210217,   23,   50,    0
  240,20210217,   24,   50,    0
  240,20210218,    1,   50,    0
  240,20210218,    2,   50,    0
  240,20210218,    3,   60,    0
  240,20210218,    4,   60,    0
  240,20210218,    5,   70,    0
  240,20210218,    6,   60,    0
  240,20210218,    7,   60,    0
  240,20210218,    8,   80,   15
  240,20210218,    9,   80,   48
  240,20210218,   10,   90,   49
  240,20210218,   11,   80,   43
  240,20210218,   12,   80,   87
  240,20210218,   13,   80,   94
  240,20210218,   14,   80,   64
  240,20210218,   15,   90,   32
  240,20210218,   16,   70,    8
  240,20210218,   17,   70,    1
  240,20210218,   18,   80,    0
  240,20210218,   19,   80,    0
  240,20210218,   20,   70,    0
  240,20210218,   21,   60,    0
  240,20210218,   22,   60,    0
  240,20210218,   23,   80,    0
  240,20210218,   24,   80,    0
  240,20210219,    1,   50,    0
  240,20210219,    2,   40,    0
  240,20210219,    3,   60,    0
  240,20210219,    4,   60,    0
  240,20210219,    5,   50,    0
  240,20210219,    6,   50,    0
  240,20210219,    7,   40,    1
  240,20210219,    8,   40,   20
  240,20210219,    9,   60,   59
  240,20210219,   10,   60,   96
  240,20210219,   11,   70,  115
  240,20210219,   12,   70,  125
  240,20210219,   13,   70,   93
  240,20210219,   14,   70,   67
  240,20210219,   15,   80,   51
  240,20210219,   16,   70,   31
  240,20210219,   17,   70,    6
  240,20210219,   18,   50,    0
  240,20210219,   19,   60,    0
  240,20210219,   20,   70,    0
  240,20210219,   21,   70,    0
  240,20210219,   22,   50,    0
  240,20210219,   23,   50,    0
  240,20210219,   24,   60,    0
  240,20210220,    1,   50,    0
  240,20210220,    2,   50,    0
  240,20210220,    3,   50,    0
  240,20210220,    4,   40,    0
  240,20210220,    5,   40,    0
  240,20210220,    6,   50,    0
  240,20210220,    7,   50,    0
  240,20210220,    8,   60,   20
  240,20210220,    9,   70,   55
  240,20210220,   10,   70,  104
  240,20210220,   11,   70,  117
  240,20210220,   12,   80,  132
  240,20210220,   13,   80,  123
  240,20210220,   14,   80,  120
  240,20210220,   15,   80,   90
  240,20210220,   16,   80,   41
  240,20210220,   17,   70,   12
  240,20210220,   18,   80,    0
  240,20210220,   19,   80,    0
  240,20210220,   20,   80,    0
  240,20210220,   21,   70,    0
  240,20210220,   22,   70,    0
  240,20210220,   23,   50,    0
  240,20210220,   24,   50,    0
  240,20210221,    1,   40,    0
  240,20210221,    2,   40,    0
  240,20210221,    3,   30,    0
  240,20210221,    4,   40,    0
  240,20210221,    5,   50,    0
  240,20210221,    6,   40,    0
  240,20210221,    7,   40,    1
  240,20210221,    8,   30,   16
  240,20210221,    9,   40,   52
  240,20210221,   10,   50,   62
  240,20210221,   11,   50,   82
  240,20210221,   12,   70,  138
  240,20210221,   13,   50,  152
  240,20210221,   14,   40,  102
  240,20210221,   15,   40,  102
  240,20210221,   16,   30,   62
  240,20210221,   17,   20,   14
  240,20210221,   18,   20,    0
  240,20210221,   19,   30,    0
  240,20210221,   20,   40,    0
  240,20210221,   21,   40,    0
  240,20210221,   22,   50,    0
  240,20210221,   23,   30,    0
  240,20210221,   24,   40,    0
  240,20210222,    1,   40,    0
  240,20210222,    2,   40,    0
  240,20210222,    3,   50,    0
  240,20210222,    4,   50,    0
  240,20210222,    5,   40,    0
  240,20210222,    6,   50,    0
  240,20210222,    7,   50,    1
  240,20210222,    8,   30,   22
  240,20210222,    9,   50,   55
  240,20210222,   10,   40,   61
  240,20210222,   11,   40,   94
  240,20210222,   12,   50,  110
  240,20210222,   13,   60,  134
  240,20210222,   14,   60,   76
  240,20210222,   15,   50,   73
  240,20210222,   16,   50,   39
  240,20210222,   17,   40,   10
  240,20210222,   18,   40,    0
  240,20210222,   19,   40,    0
  240,20210222,   20,   40,    0
  240,20210222,   21,   40,    0
  240,20210222,   22,   30,    0
  240,20210222,   23,   30,    0
  240,20210222,   24,   40,    0
  240,20210223,    1,   40,    0
  240,20210223,    2,   20,    0
  240,20210223,    3,   40,    0
  240,20210223,    4,   40,    0
  240,20210223,    5,   30,    0
  240,20210223,    6,   40,    0
  240,20210223,    7,   40,    1
  240,20210223,    8,   50,   21
  240,20210223,    9,   60,   45
  240,20210223,   10,   50,   51
  240,20210223,   11,   70,   85
  240,20210223,   12,   90,   92
  240,20210223,   13,   70,   78
  240,20210223,   14,   90,  133
  240,20210223,   15,  100,   96
  240,20210223,   16,   70,   51
  240,20210223,   17,   60,   17
  240,20210223,   18,   60,    0
  240,20210223,   19,   50,    0
  240,20210223,   20,   50,    0
  240,20210223,   21,   50,    0
  240,20210223,   22,   50,    0
  240,20210223,   23,   40,    0
  240,20210223,   24,   70,    0
  240,20210224,    1,   80,    0
  240,20210224,    2,   80,    0
  240,20210224,    3,   60,    0
  240,20210224,    4,   50,    0
  240,20210224,    5,   60,    0
  240,20210224,    6,   50,    0
  240,20210224,    7,   40,    2
  240,20210224,    8,   50,   29
  240,20210224,    9,   50,   70
  240,20210224,   10,   70,  109
  240,20210224,   11,   70,  124
  240,20210224,   12,   70,   89
  240,20210224,   13,   80,  129
  240,20210224,   14,   80,  133
  240,20210224,   15,   80,   95
  240,20210224,   16,   80,   70
  240,20210224,   17,   50,   18
  240,20210224,   18,   40,    0
  240,20210224,   19,   40,    0
  240,20210224,   20,   40,    0
  240,20210224,   21,   50,    0
  240,20210224,   22,   40,    0
  240,20210224,   23,   40,    0
  240,20210224,   24,   40,    0
  240,20210225,    1,   40,    0
  240,20210225,    2,   40,    0
  240,20210225,    3,   40,    0
  240,20210225,    4,   40,    0
  240,20210225,    5,   40,    0
  240,20210225,    6,   40,    0
  240,20210225,    7,   40,    3
  240,20210225,    8,   40,   29
  240,20210225,    9,   50,   50
  240,20210225,   10,   50,  109
  240,20210225,   11,   70,  170
  240,20210225,   12,   70,  134
  240,20210225,   13,   50,  138
  240,20210225,   14,   60,  103
  240,20210225,   15,   50,   68
  240,20210225,   16,   30,   23
  240,20210225,   17,   40,    6
  240,20210225,   18,   40,    0
  240,20210225,   19,   20,    0
  240,20210225,   20,   10,    0
  240,20210225,   21,   20,    0
  240,20210225,   22,   20,    0
  240,20210225,   23,   20,    0
  240,20210225,   24,   10,    0
  240,20210226,    1,   20,    0
  240,20210226,    2,   30,    0
  240,20210226,    3,   30,    0
  240,20210226,    4,   30,    0
  240,20210226,    5,   20,    0
  240,20210226,    6,   20,    0
  240,20210226,    7,   20,    2
  240,20210226,    8,   20,   33
  240,20210226,    9,   40,   70
  240,20210226,   10,   50,  119
  240,20210226,   11,   40,  149
  240,20210226,   12,   60,  173
  240,20210226,   13,   70,  174
  240,20210226,   14,   60,  155
  240,20210226,   15,   60,  117
  240,20210226,   16,   60,   75
  240,20210226,   17,   40,   26
  240,20210226,   18,   30,    1
  240,20210226,   19,   30,    0
  240,20210226,   20,   30,    0
