# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   FH
  240,20220820,   21,   30
  240,20220820,   22,   30
  240,20220820,   23,   30
  240,20220820,   24,   30
  240,20220821,    1,   40
  240,20220821,    2,   20
  240,20220821,    3,   30
  240,20220821,    4,   30
  240,20220821,    5,   30
  240,20220821,    6,   40
  240,20220821,    7,   50
  240,20220821,    8,   40
  240,20220821,    9,   50
  240,20220821,   10,   50
  240,20220821,   11,   50
  240,20220821,   12,   50
  240,20220821,   13,   50
  240,20220821,   14,   50
  240,20220821,   15,   50
  240,20220821,   16,   40
  240,20220821,   17,   40
  240,20220821,   18,   30
  240,20220821,   19,   20
  240,20220821,   20,   10
  240,20220821,   21,   10
  240,20220821,   22,   10
  240,20220821,   23,   10
  240,20220821,   24,   10
  240,20220822,    1,   10
  240,20220822,    2,   10
  240,20220822,    3,   10
  240,20220822,    4,   20
  240,20220822,    5,   20
  240,20220822,    6,   20
  240,20220822,    7,   20
  240,20220822,    8,   30
  240,20220822,    9,   30
  240,20220822,   10,   30
  240,20220822,   11,   30
  240,20220822,   12,   20
  240,20220822,   13,   20
  240,20220822,   14,   30
  240,20220822,   15,   20
  240,20220822,   16,   20
  240,20220822,   17,   40
  240,20220822,   18,   30
  240,20220822,   19,   30
  240,20220822,   20,   30
  240,20220822,   21,   30
  240,20220822,   22,   30
  240,20220822,   23,   30
  240,20220822,   24,   40
  240,20220823,    1,   20
  240,20220823,    2,   20
  240,20220823,    3,   10
  240,20220823,    4,   10
  240,20220823,    5,   10
  240,20220823,    6,   10
  240,20220823,    7,   20
  240,20220823,    8,   20
  240,20220823,    9,   10
  240,20220823,   10,   20
  240,20220823,   11,   30
  240,20220823,   12,   30
  240,20220823,   13,   40
  240,20220823,   14,   30
  240,20220823,   15,   40
  240,20220823,   16,   50
  240,20220823,   17,   30
  240,20220823,   18,   30
  240,20220823,   19,   30
  240,20220823,   20,   10
  240,20220823,   21,   20
  240,20220823,   22,   10
  240,20220823,   23,   10
  240,20220823,   24,   10
  240,20220824,    1,   10
  240,20220824,    2,   10
  240,20220824,    3,   20
  240,20220824,    4,   20
  240,20220824,    5,   10
  240,20220824,    6,   20
  240,20220824,    7,   20
  240,20220824,    8,   30
  240,20220824,    9,   40
  240,20220824,   10,   30
  240,20220824,   11,   30
  240,20220824,   12,   30
  240,20220824,   13,   30
  240,20220824,   14,   20
  240,20220824,   15,   20
  240,20220824,   16,   40
  240,20220824,   17,   30
  240,20220824,   18,   40
  240,20220824,   19,   30
  240,20220824,   20,   40
  240,20220824,   21,   40
  240,20220824,   22,   30
  240,20220824,   23,   40
  240,20220824,   24,   30
  240,20220825,    1,   20
  240,20220825,    2,   20
  240,20220825,    3,   20
  240,20220825,    4,   20
  240,20220825,    5,   20
  240,20220825,    6,   20
  240,20220825,    7,   40
  240,20220825,    8,   50
  240,20220825,    9,   50
  240,20220825,   10,   40
  240,20220825,   11,   40
  240,20220825,   12,   40
  240,20220825,   13,   40
  240,20220825,   14,   40
  240,20220825,   15,   40
  240,20220825,   16,   60
  240,20220825,   17,   50
  240,20220825,   18,   40
  240,20220825,   19,   50
  240,20220825,   20,   50
  240,20220825,   21,   70
  240,20220825,   22,   70
  240,20220825,   23,   60
  240,20220825,   24,   60
  240,20220826,    1,   50
  240,20220826,    2,   50
  240,20220826,    3,   40
  240,20220826,    4,   40
  240,20220826,    5,   40
  240,20220826,    6,   50
  240,20220826,    7,   50
  240,20220826,    8,   50
  240,20220826,    9,   60
  240,20220826,   10,   50
  240,20220826,   11,   50
  240,20220826,   12,   50
  240,20220826,   13,   60
  240,20220826,   14,   60
  240,20220826,   15,   50
  240,20220826,   16,   50
  240,20220826,   17,   60
  240,20220826,   18,   50
  240,20220826,   19,   50
  240,20220826,   20,   30
  240,20220826,   21,   20
  240,20220826,   22,   20
  240,20220826,   23,   20
  240,20220826,   24,   20
  240,20220827,    1,   20
  240,20220827,    2,   20
  240,20220827,    3,   10
  240,20220827,    4,   10
  240,20220827,    5,   20
  240,20220827,    6,   20
  240,20220827,    7,   20
  240,20220827,    8,   30
  240,20220827,    9,   40
  240,20220827,   10,   40
  240,20220827,   11,   40
  240,20220827,   12,   40
  240,20220827,   13,   30
  240,20220827,   14,   40
  240,20220827,   15,   50
  240,20220827,   16,   50
  240,20220827,   17,   60
  240,20220827,   18,   60
  240,20220827,   19,   50
  240,20220827,   20,   40
  240,20220827,   21,   30
  240,20220827,   22,   30
  240,20220827,   23,   30
  240,20220827,   24,   20
  240,20220828,    1,   20
  240,20220828,    2,   20
  240,20220828,    3,   20
  240,20220828,    4,   20
  240,20220828,    5,   20
  240,20220828,    6,   20
  240,20220828,    7,   20
  240,20220828,    8,   40
  240,20220828,    9,   40
  240,20220828,   10,   40
  240,20220828,   11,   50
  240,20220828,   12,   50
  240,20220828,   13,   50
  240,20220828,   14,   50
  240,20220828,   15,   50
  240,20220828,   16,   40
  240,20220828,   17,   40
  240,20220828,   18,   50
  240,20220828,   19,   40
  240,20220828,   20,   40
  240,20220828,   21,   40
  240,20220828,   22,   30
  240,20220828,   23,   10
  240,20220828,   24,   20
  240,20220829,    1,   10
  240,20220829,    2,   10
  240,20220829,    3,   10
  240,20220829,    4,   10
  240,20220829,    5,   10
  240,20220829,    6,   20
  240,20220829,    7,   10
  240,20220829,    8,   20
  240,20220829,    9,   30
  240,20220829,   10,   30
  240,20220829,   11,   30
  240,20220829,   12,   30
  240,20220829,   13,   20
  240,20220829,   14,   30
  240,20220829,   15,   30
  240,20220829,   16,   40
  240,20220829,   17,   40
  240,20220829,   18,   50
  240,20220829,   19,   50
  240,20220829,   20,   50
  240,20220829,   21,   50
  240,20220829,   22,   40
  240,20220829,   23,   40
  240,20220829,   24,   40
  240,20220830,    1,   40
  240,20220830,    2,   40
  240,20220830,    3,   40
  240,20220830,    4,   40
  240,20220830,    5,   40
  240,20220830,    6,   40
  240,20220830,    7,   50
  240,20220830,    8,   60
  240,20220830,    9,   60
  240,20220830,   10,   70
  240,20220830,   11,   80
  240,20220830,   12,   70
  240,20220830,   13,   70
  240,20220830,   14,   60
  240,20220830,   15,   60
  240,20220830,   16,   50
  240,20220830,   17,   50
  240,20220830,   18,   50
  240,20220830,   19,   50
  240,20220830,   20,   50
  240,20220830,   21,   50
  240,20220830,   22,   50
  240,20220830,   23,   60
  240,20220830,   24,   60
  240,20220831,    1,   50
  240,20220831,    2,   50
  240,20220831,    3,   50
  240,20220831,    4,   60
  240,20220831,    5,   50
  240,20220831,    6,   50
  240,20220831,    7,   60
  240,20220831,    8,   80
  240,20220831,    9,   80
  240,20220831,   10,   80
  240,20220831,   11,   80
  240,20220831,   12,   80
  240,20220831,   13,   80
  240,20220831,   14,   80
  240,20220831,   15,   70
  240,20220831,   16,   70
  240,20220831,   17,   70
  240,20220831,   18,   60
  240,20220831,   19,   60
  240,20220831,   20,   60
  240,20220831,   21,   70
  240,20220831,   22,   60
  240,20220831,   23,   60
  240,20220831,   24,   40
  240,20220901,    1,   40
  240,20220901,    2,   40
  240,20220901,    3,   40
  240,20220901,    4,   40
  240,20220901,    5,   30
  240,20220901,    6,   30
  240,20220901,    7,   50
  240,20220901,    8,   50
  240,20220901,    9,   50
  240,20220901,   10,   60
  240,20220901,   11,   60
  240,20220901,   12,   60
  240,20220901,   13,   60
  240,20220901,   14,   60
  240,20220901,   15,   60
  240,20220901,   16,   60
  240,20220901,   17,   60
  240,20220901,   18,   50
  240,20220901,   19,   40
  240,20220901,   20,   50
  240,20220901,   21,   50
  240,20220901,   22,   50
  240,20220901,   23,   50
  240,20220901,   24,   50
  240,20220902,    1,   40
  240,20220902,    2,   50
  240,20220902,    3,   40
  240,20220902,    4,   40
  240,20220902,    5,   40
  240,20220902,    6,   30
  240,20220902,    7,   30
  240,20220902,    8,   30
  240,20220902,    9,   40
  240,20220902,   10,   40
  240,20220902,   11,   50
  240,20220902,   12,   40
  240,20220902,   13,   50
  240,20220902,   14,   50
  240,20220902,   15,   60
  240,20220902,   16,   50
  240,20220902,   17,   40
  240,20220902,   18,   40
  240,20220902,   19,   40
  240,20220902,   20,   40
  240,20220902,   21,   50
  240,20220902,   22,   50
  240,20220902,   23,   60
  240,20220902,   24,   60
  240,20220903,    1,   60
  240,20220903,    2,   50
  240,20220903,    3,   50
  240,20220903,    4,   50
  240,20220903,    5,   50
  240,20220903,    6,   50
  240,20220903,    7,   50
  240,20220903,    8,   60
  240,20220903,    9,   50
  240,20220903,   10,   40
  240,20220903,   11,   40
  240,20220903,   12,   40
  240,20220903,   13,   40
  240,20220903,   14,   40
  240,20220903,   15,   40
  240,20220903,   16,   30
  240,20220903,   17,   30
  240,20220903,   18,   30
  240,20220903,   19,   30
  240,20220903,   20,   20
  240,20220903,   21,   20
  240,20220903,   22,   20
  240,20220903,   23,   20
  240,20220903,   24,   20
  240,20220904,    1,   20
  240,20220904,    2,   20
  240,20220904,    3,   20
  240,20220904,    4,   20
  240,20220904,    5,   20
  240,20220904,    6,   20
  240,20220904,    7,   20
  240,20220904,    8,   20
  240,20220904,    9,   20
  240,20220904,   10,   20
  240,20220904,   11,   30
  240,20220904,   12,   30
  240,20220904,   13,   40
  240,20220904,   14,   40
  240,20220904,   15,   40
  240,20220904,   16,   30
  240,20220904,   17,   20
  240,20220904,   18,   30
  240,20220904,   19,   20
  240,20220904,   20,   20
  240,20220904,   21,   20
  240,20220904,   22,   20
  240,20220904,   23,   10
  240,20220904,   24,   20
  240,20220905,    1,   20
  240,20220905,    2,   30
  240,20220905,    3,   30
  240,20220905,    4,   40
  240,20220905,    5,   30
  240,20220905,    6,   40
  240,20220905,    7,   40
  240,20220905,    8,   40
  240,20220905,    9,   40
  240,20220905,   10,   50
  240,20220905,   11,   60
  240,20220905,   12,   60
  240,20220905,   13,   60
  240,20220905,   14,   50
  240,20220905,   15,   40
