t_h,wind_e_prod_normalized,solar_e_prod_normalized,ambientTemperature_degC,Day-ahead Price [EUR/MWh],house_e_demand_other,house_h_demand_hot_water,building_e_demand_other,building_h_demand,industry_steel_e_demand,industry_steel_h_demand,industry_other_e_demand,industry_other_h_demand,logistics_fleet_e_hgv
6412,0.205387291,0.000833147,11.9750,67.03,5.35593E-05,0.00E+00,6.25582E-05,3.03E-05,1.14E-04,1.14E-04,1.22E-04,1.22E-04,0.00024666
6413,0.196680605,0.004669704,11.8750,67.29,6.8221E-05,1.37E-04,7.87993E-05,6.66E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,0.00022238
6414,0.215545086,0.037758204,12.9417,70.85,9.30578E-05,2.64E-04,0.000121588,1.04E-04,1.14E-04,1.14E-04,1.26E-04,1.26E-04,0.00016366
6415,0.224251758,0.076072163,13.6250,68.64,0.000105156,2.91E-04,0.000169509,7.42E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,6.80E-05
6416,0.243116239,0.108631876,14.3333,68.63,0.000117214,1.69E-04,0.000184426,8.18E-05,1.14E-04,1.14E-04,1.25E-04,1.25E-04,5.11E-05
6417,0.292454089,0.153436284,15.1667,67.03,0.000115211,9.16E-05,0.000192006,9.63E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,5.21E-05
6418,0.330183036,0.189376191,15.8250,60.92,0.000114329,9.26E-05,0.000196096,9.15E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,5.15E-05
6419,0.350498625,0.219128633,16.7083,60.92,0.000117414,9.35E-05,0.000180336,9.07E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,4.37E-05
6420,0.341791938,0.199542723,17.2417,60.92,0.000111365,9.43E-05,0.000185309,9.74E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,3.59E-05
6421,0.365009755,0.182755269,17.6167,66.92,0.000107559,9.49E-05,0.00018198,8.88E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,4.70E-05
6422,0.318574135,0.153839385,17.3083,67.45,0.00010836,9.52E-05,0.000168185,7.21E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,6.39E-05
6423,0.317123013,0.105954437,16.8583,73.59,0.000112406,9.53E-05,0.000142881,5.20E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,7.46E-05
6424,0.356303082,0.054550992,15.9667,73.65,0.000137443,9.50E-05,0.000109637,3.33E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,5.88E-05
6425,0.333085265,0.01953405,14.4583,73.66,0.00014177,9.45E-05,9.38373E-05,5.63E-05,1.14E-04,1.14E-04,1.30E-04,1.30E-04,5.44E-05
6426,0.373716442,0.008748093,13.5417,73.66,0.00015515,1.19E-04,0.000103662,5.77E-05,1.14E-04,1.14E-04,1.30E-04,1.30E-04,6.18E-05
6427,0.456429903,0.004679969,13.4667,73.66,0.000164924,1.53E-04,0.000112685,4.90E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,6.18E-05
6428,0.550752265,0.003859831,13.2750,73.66,0.000160197,1.29E-04,0.000100334,4.80E-05,1.14E-04,1.14E-04,1.29E-04,1.29E-04,6.09E-05
6429,0.485452164,0.003586456,12.5333,67.62917933,0.000146697,9.10E-05,8.51754E-05,5.38E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,8.52E-05
6430,0.430309857,0.002466912,12.3833,67.62917933,0.000120579,8.97E-05,7.32252E-05,5.12E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,0.00011807
6431,0.497061079,0.001555649,12.1000,64.29341667,8.99732E-05,0.00E+00,6.52049E-05,3.83E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,0.00016407
6432,0.588481213,0.00120417,11.9833,64.29341667,6.82611E-05,0.00E+00,6.58064E-05,2.99E-05,1.14E-04,1.14E-04,1.22E-04,1.22E-04,0.00024297
6433,0.592834563,0.000950315,12.2417,64.29341667,5.75252E-05,0.00E+00,6.46836E-05,2.46E-05,1.14E-04,1.14E-04,1.14E-04,1.14E-04,0.00023019
6434,0.526083341,0.000950315,12.3083,64.29341667,5.30786E-05,0.00E+00,6.35207E-05,2.59E-05,1.14E-04,1.14E-04,1.15E-04,1.15E-04,0.00023444
6435,0.466587697,0.000950315,12.3000,64.29341667,5.18367E-05,0.00E+00,6.10745E-05,2.89E-05,1.14E-04,1.14E-04,1.17E-04,1.17E-04,0.00024647
6436,0.417249834,0.000807117,11.9917,64.29341667,5.25578E-05,0.00E+00,6.13552E-05,3.03E-05,1.14E-04,1.14E-04,1.16E-04,1.16E-04,0.00024666
6437,0.402738703,0.003519021,12.0000,64.29341667,5.75652E-05,1.37E-04,6.48039E-05,6.66E-05,1.14E-04,1.14E-04,1.18E-04,1.18E-04,0.00022238
6438,0.344694167,0.020858132,12.2333,67.04,7.24272E-05,2.65E-04,7.09795E-05,1.04E-04,1.14E-04,1.14E-04,1.21E-04,1.21E-04,0.00016366
6439,0.402738703,0.045068183,12.9750,60.46,9.89865E-05,2.91E-04,8.29298E-05,7.42E-05,1.14E-04,1.14E-04,1.23E-04,1.23E-04,6.80E-05
6440,0.42595652,0.060452311,13.7250,49.02,0.000117814,1.69E-04,9.23937E-05,7.66E-05,1.14E-04,1.14E-04,1.23E-04,1.23E-04,5.11E-05
6441,0.472392141,0.07629798,14.4667,49.02,0.000126227,9.17E-05,9.88099E-05,9.10E-05,1.14E-04,1.14E-04,1.23E-04,1.23E-04,5.21E-05
6442,0.618954596,0.091436307,15.2083,49.02,0.000126627,9.27E-05,9.98927E-05,8.60E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,5.15E-05
6443,0.640721305,0.104031187,15.9667,49.02,0.000126267,9.36E-05,9.55216E-05,8.52E-05,1.14E-04,1.14E-04,1.25E-04,1.25E-04,4.37E-05
6444,0.687156926,0.108065926,16.4333,49.02,0.000123503,9.44E-05,9.33962E-05,9.23E-05,1.14E-04,1.14E-04,1.23E-04,1.23E-04,3.59E-05
6445,0.748103691,0.100730462,16.7250,49.02,0.000120859,9.49E-05,9.3316E-05,8.37E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,4.70E-05
6446,0.739397004,0.082534252,16.9667,60.91,0.000112807,9.53E-05,8.97069E-05,6.70E-05,1.14E-04,1.14E-04,1.25E-04,1.25E-04,6.39E-05
6447,0.75100592,0.063346905,16.4917,64.29341667,0.000114329,9.53E-05,8.54561E-05,4.70E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,7.46E-05
6448,0.771321508,0.039180729,15.1583,64.29341667,0.00013484,9.51E-05,7.89597E-05,3.33E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,5.88E-05
6449,0.856937198,0.016239313,13.3250,64.29341667,0.000149822,9.45E-05,7.3947E-05,5.63E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,5.44E-05
6450,0.859839413,0.006743329,12.4417,64.29341667,0.000163762,1.19E-04,7.70749E-05,5.77E-05,1.14E-04,1.14E-04,1.20E-04,1.20E-04,6.18E-05
6451,0.903372818,0.003352133,12.0583,64.29341667,0.000168449,1.53E-04,8.08445E-05,4.90E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,6.18E-05
6452,0.987537401,0.002577569,11.8333,64.29341667,0.000157874,1.29E-04,7.86389E-05,4.80E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,6.09E-05
6453,0.848230511,0.002518985,11.5750,64.29341667,0.000142651,9.11E-05,7.60323E-05,5.38E-05,1.14E-04,1.14E-04,1.22E-04,1.22E-04,8.52E-05
6454,0.778577073,0.001770453,11.2583,64.29341667,0.000120458,8.98E-05,7.23029E-05,5.12E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,0.00011807
6455,0.774223723,0.001152097,10.6167,64.29341667,9.19762E-05,0.00E+00,6.72501E-05,3.83E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,0.00016407
6456,0.79744154,0.000852679,10.1833,43.1,6.93827E-05,0.00E+00,6.80922E-05,2.99E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,0.00024297
6457,0.707472514,0.000566283,10.0750,43.08,5.89272E-05,0.00E+00,6.65684E-05,2.46E-05,1.14E-04,1.14E-04,1.20E-04,1.20E-04,0.00023019
6458,0.69731472,0.000579304,9.8750,43.1,5.50815E-05,0.00E+00,6.63278E-05,2.59E-05,1.14E-04,1.14E-04,1.18E-04,1.18E-04,0.00023444
6459,0.701668056,0.000579304,10.0167,43.1,5.35192E-05,0.00E+00,6.54455E-05,2.89E-05,1.14E-04,1.14E-04,1.12E-04,1.12E-04,0.00024647
6460,0.732141439,0.000579304,10.4500,43.1,5.15563E-05,0.00E+00,6.56059E-05,3.03E-05,1.14E-04,1.14E-04,1.11E-04,1.11E-04,0.00024666
6461,0.739397004,0.004045456,10.4750,43.1,5.31587E-05,1.38E-04,6.57262E-05,6.66E-05,1.14E-04,1.14E-04,1.20E-04,1.20E-04,0.00022238
6462,0.707472514,0.043639266,11.5250,29.02,6.34139E-05,2.65E-04,6.36009E-05,1.04E-04,1.14E-04,1.14E-04,1.24E-04,1.24E-04,0.00016366
6463,0.650879086,0.114273993,12.4667,29.01,8.20014E-05,2.91E-04,6.09141E-05,7.42E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,6.80E-05
6464,0.682803589,0.200187929,13.3667,29,0.000105436,1.70E-04,6.47638E-05,9.33E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,5.11E-05
6465,0.740848126,0.269916811,14.7167,28.99,0.000124024,9.18E-05,6.9977E-05,1.08E-04,1.14E-04,1.14E-04,1.27E-04,1.27E-04,5.21E-05
6466,0.790185975,0.318790519,16.2083,28.99,0.000137484,9.27E-05,7.19821E-05,1.04E-04,1.14E-04,1.14E-04,1.25E-04,1.25E-04,5.15E-05
6467,0.859839413,0.30776292,17.8667,28.99,0.000138605,9.36E-05,7.20623E-05,1.03E-04,1.14E-04,1.14E-04,1.25E-04,1.25E-04,4.37E-05
6468,0.939650659,0.294691814,18.8583,28.99,0.000133678,9.44E-05,7.17816E-05,1.09E-04,1.14E-04,1.14E-04,1.18E-04,1.18E-04,3.59E-05
6469,0.91933507,0.25543405,19.3417,28.99,0.000127629,9.50E-05,7.08592E-05,1.00E-04,1.14E-04,1.14E-04,1.22E-04,1.22E-04,4.70E-05
6470,0.949808453,0.211051729,19.4167,29,0.000122261,9.54E-05,6.98567E-05,8.35E-05,1.14E-04,1.14E-04,1.20E-04,1.20E-04,6.39E-05
6471,0.996244073,0.118886432,18.5417,53.87277338,0.000123303,9.54E-05,6.80521E-05,6.29E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,7.46E-05
6472,0.932395093,0.05598231,16.8083,53.87277338,0.000139567,9.51E-05,6.64882E-05,3.33E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,5.88E-05
6473,0.958515126,0.018124379,15.4417,53.87277338,0.000151264,9.46E-05,6.46435E-05,5.63E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,5.44E-05
6474,1,0.008038612,14.8333,61.21,0.000167047,1.19E-04,6.80521E-05,5.77E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,6.18E-05
6475,1,0.004263396,14.6250,61.21,0.000176261,1.53E-04,7.10196E-05,4.90E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,6.18E-05
6476,1,0.003508352,14.3667,53.87277338,0.000166046,1.29E-04,6.8413E-05,4.80E-05,1.14E-04,1.14E-04,1.25E-04,1.25E-04,6.09E-05
6477,1,0.003430248,13.6833,53.87277338,0.000143052,9.12E-05,6.41623E-05,5.38E-05,1.14E-04,1.14E-04,1.23E-04,1.23E-04,8.52E-05
6478,1,0.002909528,13.3833,53.87277338,0.00010828,8.98E-05,6.1676E-05,5.12E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,0.00011807
6479,1,0.002271641,13.2917,41.69,7.72343E-05,0.00E+00,5.70242E-05,3.83E-05,1.14E-04,1.14E-04,1.20E-04,1.20E-04,0.00016407
6480,1,0.00190063,13.4083,29.14,5.92076E-05,0.00E+00,5.89491E-05,2.99E-05,1.14E-04,1.14E-04,1.02E-04,1.02E-04,0.00024297
6481,1,0.001301794,13.5750,29.14,5.23174E-05,0.00E+00,5.81471E-05,2.46E-05,1.14E-04,1.14E-04,8.35E-05,8.35E-05,0.00023019
6482,0.975928485,0.001236711,13.5167,29.14,5.03545E-05,0.00E+00,5.93501E-05,2.59E-05,1.14E-04,1.14E-04,7.93E-05,7.93E-05,0.00023444
6483,0.811952671,0.001047951,13.5417,29.14,5.05548E-05,0.00E+00,6.06735E-05,2.89E-05,1.14E-04,1.14E-04,8.30E-05,8.30E-05,0.00024647
6484,0.720532537,0.000956825,13.3500,29.15,5.3359E-05,0.00E+00,6.40821E-05,3.03E-05,1.14E-04,1.14E-04,8.49E-05,8.49E-05,0.00024666
6485,0.762614821,0.004947499,13.3583,29.15,7.20667E-05,1.42E-04,7.87592E-05,6.66E-05,1.14E-04,1.14E-04,8.51E-05,8.51E-05,0.00022238
6486,0.82936603,0.04485679,13.6083,29.17,9.75845E-05,2.73E-04,0.000123151,1.04E-04,1.14E-04,1.14E-04,8.22E-05,8.22E-05,0.00016366
6487,0.926590636,0.126383676,14.1583,29.15,0.000108681,3.02E-04,0.000172556,7.99E-05,1.14E-04,1.14E-04,8.54E-05,8.54E-05,6.80E-05
6488,1,0.19827233,14.9250,27.3165259,0.000126828,1.77E-04,0.000186752,1.03E-04,1.14E-04,1.14E-04,8.85E-05,8.85E-05,5.11E-05
6489,1,0.253286492,16.0083,0,0.000130553,9.71E-05,0.000194893,1.18E-04,1.14E-04,1.14E-04,8.87E-05,8.87E-05,5.21E-05
6490,1,0.256554342,16.9000,0,0.000130633,9.86E-05,0.000200507,1.14E-04,1.14E-04,1.14E-04,8.75E-05,8.75E-05,5.15E-05
6491,1,0.237288998,17.6583,0,0.000128871,1.00E-04,0.000186191,1.13E-04,1.14E-04,1.14E-04,8.67E-05,8.67E-05,4.37E-05
6492,1,0.233785862,18.1333,0,0.000120899,1.01E-04,0.00019377,1.18E-04,1.14E-04,1.14E-04,9.15E-05,9.15E-05,3.59E-05
6493,1,0.241158085,18.7167,0,0.000111765,1.02E-04,0.000194612,1.10E-04,1.14E-04,1.14E-04,9.30E-05,9.30E-05,4.70E-05
6494,1,0.16799798,18.8250,27.3165259,0.000116533,1.03E-04,0.00018591,9.29E-05,1.14E-04,1.14E-04,9.20E-05,9.20E-05,6.39E-05
6495,1,0.112068492,18.5750,29.15,0.000124504,1.03E-04,0.000153989,7.20E-05,1.14E-04,1.14E-04,9.35E-05,9.35E-05,7.46E-05
6496,1,0.05223601,17.6333,53.87277338,0.000144494,1.02E-04,0.000107472,3.64E-05,1.14E-04,1.14E-04,9.59E-05,9.59E-05,5.88E-05
6497,1,0.015604538,16.7833,64.29341667,0.000158394,1.02E-04,9.095E-05,5.63E-05,1.14E-04,1.14E-04,1.00E-04,1.00E-04,5.44E-05
6498,1,0.005382939,16.2250,64.29341667,0.000177142,1.26E-04,0.000109477,5.77E-05,1.14E-04,1.14E-04,1.00E-04,1.00E-04,6.18E-05
6499,1,0.002323714,15.6333,64.29341667,0.000184273,1.61E-04,0.0001187,4.90E-05,1.14E-04,1.14E-04,1.01E-04,1.01E-04,6.18E-05
6500,1,0.001360378,15.3750,64.29341667,0.00016881,1.35E-04,0.000101657,4.80E-05,1.14E-04,1.14E-04,9.97E-05,9.97E-05,6.09E-05
6501,1,0.001060972,14.9917,64.29341667,0.000146617,9.61E-05,7.8679E-05,5.38E-05,1.14E-04,1.14E-04,9.88E-05,9.88E-05,8.52E-05
6502,1,0.00104144,14.8167,64.29341667,0.000111926,9.40E-05,6.73303E-05,5.12E-05,1.14E-04,1.14E-04,9.42E-05,9.42E-05,0.00011807
6503,1,0.001034929,14.2250,53.87277338,7.74747E-05,0.00E+00,5.98313E-05,4.72E-05,1.14E-04,1.14E-04,9.07E-05,9.07E-05,0.00016407
6504,0.965770691,0.001028419,13.8500,53.87277338,5.90875E-05,0.00E+00,6.10745E-05,3.68E-05,1.14E-04,1.14E-04,9.05E-05,9.05E-05,0.00024297
6505,0.912079505,0.000924272,13.9750,53.87277338,5.26379E-05,0.00E+00,5.99917E-05,2.78E-05,1.14E-04,1.14E-04,8.73E-05,8.73E-05,0.00023019
6506,0.790185975,0.000781074,14.1083,53.87277338,5.08353E-05,0.00E+00,5.98714E-05,2.90E-05,1.14E-04,1.14E-04,8.54E-05,8.54E-05,0.00023444
6507,0.780028181,0.00068345,14.1000,53.87277338,5.08353E-05,0.00E+00,6.07537E-05,2.58E-05,1.14E-04,1.14E-04,8.25E-05,8.25E-05,0.00024647
6508,0.852583848,0.000540252,13.9250,45.87442511,5.46008E-05,0.00E+00,6.47638E-05,3.29E-05,1.14E-04,1.14E-04,8.15E-05,8.15E-05,0.00024666
6509,0.941101766,0.001640561,14.0250,64.29341667,7.05044E-05,1.58E-04,8.08044E-05,4.34E-05,1.14E-04,1.14E-04,8.08E-05,8.08E-05,0.00022238
6510,1,0.011415813,15.0000,64.29341667,9.68233E-05,3.04E-04,0.000127202,5.31E-05,1.14E-04,1.14E-04,8.41E-05,8.41E-05,0.00016366
6511,1,0.022834834,16.1167,53.87277338,0.0001078,3.41E-04,0.000178491,4.82E-05,1.14E-04,1.14E-04,8.69E-05,8.69E-05,6.80E-05
6512,1,0.054523441,17.2917,53.87277338,0.000115251,2.04E-04,0.000193008,8.88E-05,1.14E-04,1.14E-04,9.02E-05,9.02E-05,5.11E-05
6513,1,0.084730201,18.5000,53.87277338,0.000114369,1.16E-04,0.000199986,1.14E-04,1.14E-04,1.14E-04,9.62E-05,9.62E-05,5.21E-05
6514,1,0.102729013,19.5583,53.87277338,0.000108721,1.20E-04,0.000204758,1.25E-04,1.14E-04,1.14E-04,1.01E-04,1.01E-04,5.15E-05
6515,1,0.096097695,20.5667,53.87277338,0.000107239,1.23E-04,0.000189479,1.14E-04,1.14E-04,1.14E-04,1.02E-04,1.02E-04,4.37E-05
6516,1,0.085346252,21.2750,53.87277338,0.000109722,1.26E-04,0.000196778,1.18E-04,1.14E-04,1.14E-04,1.01E-04,1.01E-04,3.59E-05
6517,1,0.083131496,21.5833,53.87277338,0.000113969,1.29E-04,0.000199023,9.98E-05,1.14E-04,1.14E-04,1.01E-04,1.01E-04,4.70E-05
6518,1,0.072556624,21.2500,53.87277338,0.000111325,1.30E-04,0.000189038,8.84E-05,1.14E-04,1.14E-04,1.00E-04,1.00E-04,6.39E-05
6519,1,0.055640585,20.2583,64.29341667,0.000116452,1.30E-04,0.000157639,4.79E-05,1.14E-04,1.14E-04,9.97E-05,9.97E-05,7.46E-05
6520,1,0.029045159,18.9917,64.29341667,0.000138565,1.29E-04,0.000111562,5.49E-05,1.14E-04,1.14E-04,1.01E-04,1.01E-04,5.88E-05
6521,1,0.009675264,18.2000,67.62917933,0.000152946,1.27E-04,9.29551E-05,5.98E-05,1.14E-04,1.14E-04,1.03E-04,1.03E-04,5.44E-05
6522,1,0.002798871,17.6250,67.62917933,0.000171294,1.53E-04,0.000111402,4.52E-05,1.14E-04,1.14E-04,1.05E-04,1.05E-04,6.18E-05
6523,1,0.001008899,17.2667,67.62917933,0.000181749,1.90E-04,0.00012259,5.39E-05,1.14E-04,1.14E-04,1.05E-04,1.05E-04,6.18E-05
6524,1,0.000644386,16.6250,67.62917933,0.000170693,1.60E-04,0.000107632,5.58E-05,1.14E-04,1.14E-04,1.04E-04,1.04E-04,6.09E-05
6525,1,0.000650897,16.0500,66.97,0.000150062,1.14E-04,8.15262E-05,4.59E-05,1.14E-04,1.14E-04,1.04E-04,1.04E-04,8.52E-05
6526,1,0.000650897,15.8917,64.29341667,0.000118335,1.09E-04,6.82125E-05,4.68E-05,1.14E-04,1.14E-04,1.02E-04,1.02E-04,0.00011807
6527,1,0.000657408,15.7000,64.29341667,8.39242E-05,0.00E+00,6.15958E-05,3.66E-05,1.14E-04,1.14E-04,1.02E-04,1.02E-04,0.00016407
6528,1,0.000657408,15.6500,50.14,6.27329E-05,0.00E+00,6.17161E-05,3.41E-05,1.14E-04,1.14E-04,9.78E-05,9.78E-05,0.00024297
6529,1,0.000559772,15.3833,29,5.5402E-05,0.00E+00,6.01521E-05,2.77E-05,1.14E-04,1.14E-04,9.54E-05,9.54E-05,0.00023019
6530,1,0.000553261,15.0750,29,5.27581E-05,0.00E+00,5.96709E-05,2.98E-05,1.14E-04,1.14E-04,9.82E-05,9.82E-05,0.00023444
6531,1,0.000546751,14.7333,42.25,5.26379E-05,0.00E+00,5.99917E-05,2.72E-05,1.14E-04,1.14E-04,1.01E-04,1.01E-04,0.00024647
6532,1,0.000546751,14.5000,50.14,5.49213E-05,0.00E+00,6.40019E-05,2.80E-05,1.14E-04,1.14E-04,1.02E-04,1.02E-04,0.00024666
6533,1,0.003180254,14.2833,50.14,6.98634E-05,1.64E-04,7.98018E-05,2.80E-05,1.14E-04,1.14E-04,1.05E-04,1.05E-04,0.00022238
6534,1,0.039078318,14.6250,53.87277338,9.9307E-05,3.16E-04,0.000126279,5.23E-05,1.14E-04,1.14E-04,1.14E-04,1.14E-04,0.00016366
6535,0.897568361,0.106277783,15.0917,64.29341667,0.000107679,3.56E-04,0.000177369,4.27E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,6.80E-05
6536,0.907726155,0.178644137,15.3250,53.87277338,0.000110323,2.13E-04,0.000191605,6.33E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,5.11E-05
6537,0.832268259,0.263317381,15.1833,53.87277338,0.000107519,1.24E-04,0.000199825,9.80E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,5.21E-05
6538,0.939650659,0.315462873,15.0000,51.59,0.000109562,1.28E-04,0.000205359,1.04E-04,1.14E-04,1.14E-04,1.22E-04,1.22E-04,5.15E-05
6539,0.858388305,0.345554331,14.5667,51.59,0.000109682,1.32E-04,0.000190923,1.07E-04,1.14E-04,1.14E-04,1.19E-04,1.19E-04,4.37E-05
6540,0.740848126,0.331978876,14.0167,51.59,0.000110964,1.36E-04,0.000198542,1.04E-04,1.14E-04,1.14E-04,1.15E-04,1.15E-04,3.59E-05
6541,0.682803589,0.292084032,13.8583,51.59,0.000106758,1.38E-04,0.000199264,9.22E-05,1.14E-04,1.14E-04,1.16E-04,1.16E-04,4.70E-05
6542,0.614601259,0.232425757,13.8417,51.63,0.000106438,1.40E-04,0.000190361,8.28E-05,1.14E-04,1.14E-04,1.18E-04,1.18E-04,6.39E-05
6543,0.449174337,0.135909208,13.6000,64.29341667,0.000116252,1.40E-04,0.000159243,7.12E-05,1.14E-04,1.14E-04,1.19E-04,1.19E-04,7.46E-05
6544,0.267785164,0.052495949,12.9417,67.62917933,0.000140688,1.39E-04,0.000112645,5.34E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,5.88E-05
6545,0.198131726,0.017521207,11.5583,73.29,0.000156512,1.36E-04,9.51206E-05,5.05E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,5.44E-05
6546,0.11832048,0.007869383,10.9250,73.29,0.000175259,1.63E-04,0.00011481,5.36E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,6.18E-05
6547,0.109613807,0.003911904,10.2083,73.29,0.000181148,2.01E-04,0.000121668,5.46E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,6.18E-05
6548,0.113967144,0.003247986,10.1667,73.28,0.000169571,1.68E-04,0.000105908,5.24E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,6.09E-05
6549,0.166207222,0.00315035,10.0667,73.27,0.000149742,1.20E-04,8.0644E-05,5.24E-05,1.14E-04,1.14E-04,1.25E-04,1.25E-04,8.52E-05
6550,0.247469576,0.003117809,10.2583,73.27,0.000115451,1.14E-04,6.76912E-05,5.24E-05,1.14E-04,1.14E-04,1.23E-04,1.23E-04,0.00011807
6551,0.372265321,0.002499453,10.2083,73.26,8.11201E-05,0.00E+00,6.0874E-05,3.83E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,0.00016407
6552,0.553654494,0.001087002,10.2500,67.22,6.01691E-05,0.00E+00,6.1275E-05,2.99E-05,1.14E-04,1.14E-04,1.22E-04,1.22E-04,0.00024297
6553,0.604443465,0.000663918,10.2583,67.11,5.44005E-05,0.00E+00,5.931E-05,2.46E-05,1.14E-04,1.14E-04,1.23E-04,1.23E-04,0.00023019
6554,0.569616746,0.000670429,10.0417,67.11,5.29584E-05,0.00E+00,5.88288E-05,2.59E-05,1.14E-04,1.14E-04,1.22E-04,1.22E-04,0.00023444
6555,0.679901361,0.000663918,10.1667,67.11,5.25578E-05,0.00E+00,5.99115E-05,2.89E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,0.00024647
6556,0.945455103,0.000663918,10.1667,64.29341667,5.51617E-05,0.00E+00,6.31598E-05,3.03E-05,1.14E-04,1.14E-04,1.19E-04,1.19E-04,0.00024666
6557,1,0.00180859,10.2583,64.29341667,7.12655E-05,1.38E-04,8.13658E-05,6.66E-05,1.14E-04,1.14E-04,1.21E-04,1.21E-04,0.00022238
6558,1,0.01203506,11.3500,64.29341667,9.84658E-05,2.66E-04,0.000128485,1.04E-04,1.14E-04,1.14E-04,1.23E-04,1.23E-04,0.00016366
6559,0.955612897,0.03161731,12.8167,64.29341667,0.00010816,2.92E-04,0.000179173,7.42E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,6.80E-05
6560,0.836621609,0.105354913,14.4250,64.29341667,0.000112767,1.70E-04,0.000195575,9.44E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,5.11E-05
6561,0.714728079,0.173740454,15.6833,64.29341667,0.000113768,9.21E-05,0.000205921,1.09E-04,1.14E-04,1.14E-04,1.26E-04,1.26E-04,5.21E-05
6562,0.66539023,0.196684769,16.6250,64.29341667,0.000112927,9.31E-05,0.000212497,1.05E-04,1.14E-04,1.14E-04,1.26E-04,1.26E-04,5.15E-05
6563,0.578323419,0.196980385,17.0500,64.29341667,0.000117574,9.40E-05,0.00019778,1.04E-04,1.14E-04,1.14E-04,1.26E-04,1.26E-04,4.37E-05
6564,0.527534462,0.200476429,17.1333,64.29341667,0.000111605,9.48E-05,0.000204878,1.10E-04,1.14E-04,1.14E-04,1.25E-04,1.25E-04,3.59E-05
6565,0.417249834,0.194049863,16.8417,67.11,0.000108,9.54E-05,0.000204878,1.01E-04,1.14E-04,1.14E-04,1.25E-04,1.25E-04,4.70E-05
6566,0.291002981,0.134068825,16.5833,67.15,0.000104875,9.57E-05,0.000194011,8.45E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,6.39E-05
6567,0.119771602,0.083083236,16.2167,69.1,0.000113688,9.58E-05,0.00016205,6.39E-05,1.14E-04,1.14E-04,1.24E-04,1.24E-04,7.46E-05
6568,0.11832048,0.041671261,15.8167,73.25,0.000139767,9.55E-05,0.00011469,3.33E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,5.88E-05
6569,0.179267245,0.018895735,15.7167,73.26,0.000152065,9.50E-05,9.72861E-05,5.63E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,5.44E-05
6570,0.351949732,0.008481228,15.5250,73.26,0.000168369,1.19E-04,0.000118019,5.77E-05,1.14E-04,1.14E-04,1.26E-04,1.26E-04,6.18E-05
6571,0.478196599,0.004120197,15.3250,73.25,0.000176341,1.54E-04,0.000125999,4.90E-05,1.14E-04,1.14E-04,1.27E-04,1.27E-04,6.18E-05
6572,0.552203387,0.003319591,15.2083,67.62917933,0.000166607,1.29E-04,0.000111803,4.80E-05,1.14E-04,1.14E-04,1.28E-04,1.28E-04,6.09E-05
